id,texto_sap,category,sub_category
400014726,"Regarding our last PP099K2M delivery to Loreal Turkey , we have received a complain from the customer.

They have found some different particles in some of the bags . The photo of particles is attached .


Se anexa fotografía al respecto.",Producto,Contaminacion
400014730,El producto PA446 entregado 28.08.2012 con lot 18531 de nuevo tienen problemas de aglomeración. De este material tienen 2.347 kg de los cuales quieren recibir una compensación,Producto,Propiedades
400014736,"El Alcupol R4720 llega a 28 grados, cuando debería estar entre 50 y 60, como indican los requerimientos del cliente.

Por este motivo el cliente tiene que descargar los tres tanques poco a poco, pero como el producto está tan frío tarda mucho, tanto que será necesario que el conductor regrese al dia siguiente para acabar la descarga.

Por la molestia, piden que se abra un aviso para que no vuelva a suceder.",Suministro,Temperatura
400014737,"En la entrada arriba señalada, procedente del suministrador SELEC ENVAS,  han entrado dos lotes diferentes: BP-50025 (16 palets) y BP-50227 (2 palets), encontrando problemas de funcionalidad en el lote BP-50025.

En la prueba funcional realizada se detecta, en el lote BP-50025, la aparición de infundidos – plástico sin fundir - en las extrusoras, esto produce que las botellas salgan con agujeros y con restos de polietileno pegados al cuerpo de la botella.
Nos aparece mezclada granza de color negra.

De este lote han entrado 16 palets, 1 de ellos se ha utilizado para realizar la prueba de funcionalidad en línea de fabricación, el resto del lote se devolverá.

El lote BP-50227 del cual han entrado 2 palets se utiliza.

Adjunto email con fotografias y reclamación oficial por parte del cliente.",Producto,Propiedades
400014738,"El cliente recibió el 04.09 un octabin PA539 (lote BE-10461-12) con motas negras fuera de especificación, ya que su medición reveló un resultado de  19 cuando la especificación indica que debe ser <15.
Se ha enviado una muestra junto con el material que se retiró en relación con otra reclamación..
Se adjunta la reclamación del cliente.

Pedido devolución: 13795115",Producto,Contaminacion
400014741,"El cliente nos informa que en el camión recibido el 22/10/12 (albarán 24185845) en el lote BP-50126, la aparición de infundidos,  suciedad y granza de color negra.
Han entrado dos lotes diferentes: BP-50126 (12 palets) y BP-50830 (6 palets).
Adjunto email con reclamación oficial y fotografía.",Producto,Contaminacion
400014746,"El cliente detectó gránulos negros y por suerte pudo retirarlos. Sin embargo, llevó a cabo análisis (en adjunto) y cree que se trata del PE que estaba contaminado.
Se adjunta también foto.(VER EN SERVICIOS PARA OBJETO DE SAP)",Producto,Contaminacion
400014748,"El cliente nos manda nueva reclamación por particulas negras encontrado en el PA446, entrega este mes.
Ya nos pasaron una queja por lo mismo con una entrega de PA411 (aviso nr. 400014702).
Se adjuntan fotos (VER EN SERVICIOS PARA OBJETO DE SAP), el cliente mandó muestras al laboratorio.",Producto,Contaminacion
400014753,"l cliente vuelve a quejarse de un problema reincidente, ya retratado en el AC 400014579.
Según el mismo: Aparecen granos que no funden. Durante la investigación del primer AC, tras la visita de nuestros técnicos, se determina que son granos de polietileno reticulado.
El cliente dice que estos granos ocasionan pelados y protuberancias que no pueden ser toleradas por las tolerancias especificadas en las normas internacionales IEC y que obligan a retirar la cubierta en los cables afectados.

OFC habla del remplazamiento del material.",Producto,Contaminacion
400014755,"el cliente lamenta que en el lote BH-25473 del material IMBUV21205 que le hemos enviado se genera mucho polvo
envia fotos (VER EN SERVICIOS PARA OBJETO DE SAP) y muestra a laboratorio",Envase,Aspecto
400014756,"El cliente se queja una vez màs de problemas de humedad encontrados con el 4810.
Manda muestras a ATD.",Producto,Humedad
400014778,"El cliente informa que ha surgido residuos en varios paletes de la entrega del albarán 24188662 del lote nº BR-30402 del material PP031 efectuada el día 06/11, está situación le esta provocando pérdidas de producción.

Adjunto email del cliente con la reclamación formal y fotos del residuo encontrado. (Ver en Servicios para Objeto de SAP)

Ya solicitamos el envío de muestra a nuestro laboratorio.",Producto,Contaminacion
400014785,"El cliente se queja de que el producto correspondiente al albarán 24190320 tiene presencia de gotas de agua en los sacos, a veces visible ( adjunta fotos) y otras no, pero es apreciable al tacto.
  En el proceso de fabricación se han consumido 3.500 kg que han causado problemas.

Afirma que los sacos de los lotes BR-23321 y  BR-23322 están llenos da agua.
El resto de los lotes no tienen agua visible pero están humedos y las pruebas de extrusión realizadas no han sido satisfactorias.
Han mandado al laboratorio dos sacos de los lotes afectados y aportan fotos y detalles de la no conformidad ( ver anexos). 
Solicitan la retirada del producto afectado ( pendiente de cuantificar) y el envío de un camión  de sustitución ( enviado para descarga el día 21 de noviembre)",Producto,Humedad
400014788,"Se hace retirada del material del cliente (24191624 del grado pa442, lote BR15531) por problemas de calidad con el producto. Pedido de devolución (24191624)a la planta de Puertollano. Posteriormente se enviará muestra del material de planta al laboratorio para su análisis. La  recogida va asociada a una nueva entrega en el cliente. ",Producto,Propiedades
400014797,"El cliente nos informa que:

""Hemos recibido 10 sacos IBMTAC lote BK-21325 que vinieron apelmazados.
Los sacos estaban como bloques dando muchos problemas de dosificación. Finalmente tras emplear tiempo adicional y recursos para acondicionar los sacos para su uso, los hemos utilizado.

Se hizo lo posible por no rechazar material, pero nos está llevando un tiempo extra y despilfarro de recursos el poder utilizar el material.
Por lo tanto necesitamos por vuestra parte que se tomen las acciones correspondientes para mejorar y evitar este tipo de incidentes en el futuro.""

Hay que añadir que el material es de una campaña de Julio y quizás haya sido afectado por el calor. Sin embargo, no hubo quejas de otros clientes.",Producto,Propiedades
400014800,"El cliente indica que en la descarga del camión se ahn roto 2 sacos y que el material se ha esparcido por el suelo. Envía fotos (adjunto).
Pide un abono referente a los 50 kg del material afectado. Ver información adicional en Servicios para Objeto de SAP",Envase,Aspecto
400014804,"El cliente se queja de que le hemos descargado 220kg a menos de lo que indicaba nuestra documentación.

En adjunto la reclamación oficial y documentación enviada por el cliente. (VER EN SERVICIOS PARA OBJETO DE SAP)",Suministro,Cantidad
400014810,El cliente se queja que le hemos enviado 3 pallets pero que había un saco roto. Envía fotos (adjunto). Pide que se informe las acciones correctivas y que se emita el abono referente a esa cantidad.  (Ver en Servicios para Objeto),Envase,Aspecto
400014814,"el cliente reclama que al llegarle este camion hay unos 6 sacos que llevan menos de 25 kg. Estan entre 19,8 kg y 22,8 kg. Por favor verificar",Suministro,Cantidad
400014815,"el cliente reclama que se le ha enviado un material que por IF no les vale. Segun especificacion concertada si le vale ya que solo esta fijado el valor AV. SE va añadir en la concertada tambien el IF
Pedido devolucion 13804891
Albaran devolucion 24192039",Producto,Propiedades
400014819,"Este pedido se entregó en HB Fuller España (Antigua Forbo).

Forbo tenía especificaciones concertadas para el grado PA411, pero, en nombre de HB Fuller no se han generado hasta el momento. En planta la información sobre el sumi de entrega sigue como si fuera Forbo por lo que envian el material según esas especificaciones.

El camión de esta entrega cargó con un lote (PA411 lote BR-31421 con un IF de 473.5) que no cumplia las especificaciones de Forbo. Mari Ángeles Rodriguez Valero intentó contactar al cliente para consultarle sobre la carga o no de este pallet, sin embargo no obtuvo respuesta, por lo que el pallet se cargó.

El cliente no va poder trabajar con el material y solicita su sustitución.

hoy y no había podido dar instrucciones al respecto) e incluyó el material PA411 lote BR-31421 con un IF de 473.5.
Lo he comentado con el Jefe de Aplicación y si no os va bien el producto no hay ningún problema en retirarlo y/o reponerlo.
Espero vuestras noticias.
Atentamente
Un saludo",Producto,Propiedades
400014825,"Cliente no quiere el material entregado PA465 ya que el MFI no esta dentro del su especificación de MFI 363-437. El material hay que retirarlo y mandar nuevo.
Hay que recoger los 2300 kg que estan en casa del cliente y no puede trabajar.
Pedido de devolucion 13808290",Producto,Propiedades
400014828,"El pasado 27 de Diciembre el cliente recibe los lotes de IMB UVH3A  y al romper los sacos para poder utlizarlos se encuentra con “churros” excesivamente largos que dificultan la aspiración y transporte del concentrado hasta sus dosificadores.
 También han encontrado variaciones de tonalidad, granos manchados de negro y pelusas (o cabellos de ángel) que han ocasionado atranques y cambios de tonalidad en los materiales, originando 680 Kg de desecho.
Para poder consumir todo el material han tenido que tamizar saco por saco para eliminar los granos problema.

Solicitan respuesta por escrito evaluando las causas de la no conformidad así como las posibles Acciones Correctivas aplicadas para evitar que dicha no conformidad se repita en el futuro.",Producto,Contaminacion
400014832,el cliente reclama que se ha encontrado granos negro en el material,Producto,Contaminacion
400014840,"El cliente informa que al recibir esta cisterna se ha detectado un fuerte olor, nada característico en la misma.

Informa que el olor que desprende, se nota al abrir la cisterna y también al sacar la muestra. Dice que ahora huele un poco menos pues ya hace rato que la cisterna está abierta y han estado mezclando en material en la cisterna.

Dice que el olor es muy raro, intenso , que parece desprenderse del mismo material. Huele a algo semejante a pescado (segun su descripción).

El cliente ya ha sacado muestra para su envio a ATD.

Se devuelve la cisterna a planta.

Ya han sacado una muestra, van a enviar a ATD.

RE: 13809421",Producto,Propiedades
400014841,"El cliente se queja de que ésta entrega de septiembre, así como las 24185198 y 24185830 del mismo més, sufrieron un retraso en la entrega y una disminución de la cantidad entregada respecto a lo solicitado.
Las tres se entregarosn el octubre, en lugar de septiembre como solicitaban.
Además el cliente pedía granel y recibió sacos en dos de las entregas. Solo se le suministró granel en el la tercera ( albarán 24185830).
Como consecuencia de la rotura de stocks que éstos retrasos le ocasionaron, el cliente solicita una indemnización de ............€ y nos enviará la factura correspondiente.

Ver anexos del aviso donde consta la documentación adjuntada por el cliente salvo la factura.",Suministro,Puntualidad
