id,codigo_cliente,material,texto_sap,analysis_de_causas,causa_raiz,category,sub_category
400014614,40046,['PA537P7'],"  El cliente nos envía un mail explicandonos que el lote AV-24412 del grado PA537 le da problema a la hora de meterlo a la maquina.
nos envía tambièn muestra del lote que envía a ATD.
En el primer turno de hoy, al empezar un nuevo pallet del PA-537, se metió uno del lote AV-24412  T-3 y el comportamiento en máquina fue totalmente distinto; como si se tratara de otro material:
 El espesor puntual en pantalla pasó de 4,4% a  18,8%
 la presión de la extrusora pasó de 250 bar a 302 bar.
  las rpm del motor cambiaron de 81 a 41
 El consumo de motor varió del 32% al 54 %
 El lote que estábamos gastando hasta ese momento, y que seguimos gastando en este momento,  es el BH-03461  T-2.
   El Encargado de turno, antes de meter el pallet a máquina, ya me avisó de que con la terminación T-3 ya había ocurrido esto mismo anteriormente, pero aun así quise comprobarlo.",,-1,Producto,Propiedades
400014615,20893,['PE017P7'],"El cliente informa que durante el proceso de inyección de tapones se he detectado en la correspondiente máquina un
taponamiento de varias boquillas de inyección. Tras verificar las boquillas taponadas se constata que
todas ellas tienen partículas metálicas incrustadas.

La anomalía provoca una merma considerable en la producción durante la semana, siendo del 60% ( del millón de tapones previstos, solo se
fabricarón 400.000 unidades) por motivos de maquina parada para limpieza de boquillas, análisis
causas, incluso intervención del servicio técnico en fin de semana, además horas del responsable de
proceso y departamento de mantenimiento en identificar el origen causa.

Se realiza inspección de las materias primas, encontrando un pelet con partícula metálica en su interior, este pelet pertenece al
LDPE PE-017 de lote BC-17451 material recepcionado el 03/05/2012 descrito su albarán nº
24150301 procedente de Puertollano Repsol Química. Se bloquean 24 sacos, la cantidad de 600Kg
del pallet implicado.

",['Restos metálicos de procedencia desconocida presentes en algún punto donde polímero se encuentra fundido o en puntos de transporte de polímero.'],-1,Producto,Contaminacion
400014617,84993,['PA430P7'],"El cliente indica que en la entrega del 06/07 los palets estaban apilados con una acusada inclinación, a punto de derribarse, lo que considera inaceptable desde el punto de vista de seguridad.",,-1,Envase,Inclinacion
400014620,89676,['PE071P7'],"El cliente informa que la granulometría ha provocado acumulación en reja de pre-tamizaje, una variación de dosificación del grado, y una parada.
El cliente reclama un abono de 450 Euros por las consecuencias que frenaron la producción, la recuperacíon del material restante y explicaciones de las causas de esa granulometría defectuosa.
Ya se ha enviado muestra a ATD.","['Fallo en placa de corte instalada, con orificio con mayor diámetro de habitual (3mm frente a 2,5mm)']",-1,Producto,Propiedades
400014623,86239,['R47200GC'],"El cliente se queja de que el transportista, Hoyer, les llama para reservar la descarga el 07/08/12 y al preguntar el cliente la temperatura, Hoyer contesta que no lo sabe pero que se cargó a 45º. El cliente calcula que en ese momento degel material debe estar a unos 30, con lo que le dice a Hoyer que vuelva al día siguiente, que ya se habrá calentado el producto.",,-1,Suministro,Temperatura
400014626,88414,['C35310GC'],"El cliente Recticel se queja de que esta entrega se presentó con documentación donde figuraban 4 matrículas diferentes y no lo descargó hasta que se le confirmaron las matrículas correctas.
Se adjunta queja del cliente. En servicio para objeto de SAP","['Nadie de los implicados en los tramites informaticos, vigilante y administrativo y posteriormente el transportista se dio cuenta que las matriculas ', 'estaban mal.en el CMR.']",-1,Documentacion,Docs Entrega
400014630,88226,['F30110GC'],"Abrimos aviso a petición de ATD, ya que el cliente les llamó indicando que tuvo problemas de colapsos con esta entrega. Abrimos aviso por indicación de Olivier Lemoine, ya que el cliente le ha llamado indicando que tuvo problemas de colapsos con esta entrega.
Puedes abrir un aviso para el F-3011 entrega 24169183 a Vita Baltic?
El cliente me llamó porque tuvo problemas de colapsos con esta entrega.
No dudes en contactarme si tienes preguntas.

",['No hay causas inherentes a Procesos por las que pueda imputarse justificada la reclamación'],-1,Envase,Inclinacion
400014638,89394,['PA465P7'],La entrega PA465 con lotes BH23321 y BH25321 presentan partículas o bien contaminaciones que obstruyen las maquinas de producción. El cliente tiene 5.662kg de este material. El cliente espera compensación por los costes que ha causado esta contaminación y una explicación de RQ” ,"[' En el reenvasado de junio se limpió la unidad previamente y la contaminación no se corresponde con el concentrado que se había estado fabricando: 121/8. Sin embargo el producto fabricado en mayo se descargó en plasbins de uso habitual en la planta para poder recuperar por criba.\nPor ello, la causa más probable es la de haber utilizado plasbins en la recuperación por criba que no estuviesen completamente limpios y que previamente hubiesen tenido algún concentrado.\nA la vista de los resultados analíticos que hemos obtenido, el concentrado podría tratarse de 33/1,5 o 570/2 aunque esto no cuadra con los resultados de ATD.']",-1,Producto,Contaminacion
400014645,12259,['PA441P7'],"El cliente se queja que ha recibido 2 pallets del producto y venía con 1 saco roto.
"" Esta mañana como te decía hemos recibido los 2 palets de PA441, al descargarlo nos hemos dado cuenta que uno de los sacos venia roto, se anotó en el CMR del que te adjunto copia y un par de fotografías también El saco no podremos utilizarlo y solicitamos su abono. """,,-1,Envase,Aspecto
400014649,12259,['IMBTACPD'],"TD pide que abra una reclamación para el IMBTAC, lote nº BK-04323, indicando:

""  Reclamación en el material IMBTAC, Lote BK-04323, por una contaminación variada, tanto en el interior de los pellets (oxidados) como externa a éstos (suciedad). Se adjunta foto. La contaminación se detectó  justo después de abrir los sacos en la tolva que utilizan exclusivamente para IMBTAC. Del pallet en cuestión se abrieron 4 sacos, restaron 51 que han sido rechazados.
Requieren  información al respecto, tipo de contaminación procedencia en proceso, acciones inmediatas así como las acciones que se van a llevar a cabo en un futuro para evitar que este tipo de incidencia vuelva a suceder en un futuro.
Se envía muestra a ATD.",['Contaminación de cuatro sacos.'],-1,Producto,Contaminacion
400014655,88892,['PA407BP'],"El cliente nos devuelve un big bag de los 13 big bags que hemos vuelto a mandar tras analisis de la reclamación 400014465.
El cliente vuelve a tener problemas al procesar el producto.
Se devuelve el big bags a planta. Devolución 24172249.

El cliente pide explicaciones y acciones correctivas","['Escasa atencion de la personas responsables en el momento de separar los 2 BB de resto de PA407, debido posiblemente a una deficiente identificacion y poca coordinacion de los implicados.']",-1,Producto,Propiedades
400014657,89394,"['PA446P7', 'PA410P7', 'PA441P7', 'PA430P7', 'PA440P7']","Entregas al cliente de EVA Follmann del 28.08 hann llegado en muy mal estado. No es la primera vez que ocurre esto. Los plates estan dañados de tal manera que los ultimos sacos del palet se rajan o con fork-lifter o con los clavos que resaltan del palet (ver fotos adjuntas)

Este problema ya se ha reclamado por este cliente varias veces y hasta ahora  no hay solucion. Sin embargo el cliente no acepta esta condicion mas.",,-1,Envase,Aspecto
400014660,10218,['PP084D2MGC'],"El cliente informa que se han detectado la presencia de partículas metálicas en varios lotes de Isplen 084 y tanto en sacos como en
cisterna.
Los lotes afectados y detectados por el momento són BK 5160103 (silo) y en sacos BB 12401: albaranes 24172257 / 24146254.
Procedemos al envío de muestras para analisis dejando la reclamación abierta a su modificación y a la espera de la valoración economica por pérdidas en producción y daños. (Más detalles en Servicios para Objeto de SAP)","['Rotura Malla secador', 'Carrete interno línea de entrada a MS-3 en mal estado']",-1,Producto,Contaminacion
400014664,89394,['PA443P7'],En etregas de PA443 han salido aglomeraciones de material lo cual hace imposible de usar el material en produccion. (Ver fotografías en Servicios para Objeto de SAP.,,-1,Producto,Propiedades
400014689,89867,['D20210DR'],"El cliente se queja de problema de viscosidad al usar el lote BH2C-060.

Se adjunta mail del cliente así como resultados de unas pruebas que han ido haciendo.",['No hay causas inherentes a Procesos por las que pueda imputarse justificada la reclamación'],-1,Producto,Propiedades
400014696,81662,['PA430P7'],"Seguimos con estas situaciones vergonzosos, aquí de nuevo otra carga que no estaba segura y de nuevo dañada. Ya que no entregamos a tiempo, intentemos por lo menos de entregar las cosas en buen estado. Esta es la cuarta entrega en solo un par de semanas en mal estado. Por favor EVA es un producto diferenciado, por favor intentemos de hablar con los transportistas para que se entregue en buen estado.  Según el cliente tenemos suerte que la carga no ha sido controlada por la policía de transito alemana ya que no estaba segura. Iba sin cintas de fijacion ni otras cosas para fijar el material. Se han roto 5 sacos. Adjunto CMR firmado y con anotacion de los 5 sacos rotos en anexo, mas las fotos que ha hecho el cliente",,-1,Envase,Aspecto
400014701,84808,['PA410P7'],De nuevo otros sacos dañados en otro cliente. El cliente reclama que en el envio de este albaran han recibido 3 sacos rotos. Adjunto CMR en anexos,,-1,Envase,Aspecto
400014702,89087,['PA411P7'],"El cliente se queja de presencia de granulados negros en el PA411 del lote BK-25412.
A pesar de su vigilencia muchos granos pasaron a sus fabricaciones, algunos retenidos por los filtros o bien apareciendo directamente en los tubos de pegamento.
Se necesitaron varias opreraciones de filtro y de refunda de los tubos con perdida de muchas horas.
Se adjuntan reclamación oficial y fotos del cliente.
El cliente espera información sobre la naturaleza de las impurezas así como medios para el tratamiento de la no-conformidad.
El cliente manda muestras. Ver fotografías y reclamación oficial del cliente, en Servicios para Objeto de SAP.",,-1,Producto,Contaminacion
400014707,85551,['R45200GC'],El cliente se queja de baja reactividad en el producto.,,-1,Producto,Propiedades
400014708,85293,['P26210GC'],Abrimos aviso por petición de Olivier Lemoine. El cliente tuvo problemas de processabilidad (colapsos) espumando este P-2621 en formulaciones HR de alta densidad.,['No hay causas inherentes a Procesos por las que pueda imputarse justificada la reclamación'],-1,Producto,Propiedades
400014712,12484.,['P29210DR'],"El cliente reclama que el material que le ha llegado iba mal estibado, sin ningún tipo de fleje, para que los bidones no se muevan en el transporte. Los bidones se han desplazado a otros pallets.

Los bidones estaban sucios y algunos han chorreado hasta el suelo del camión, suponen que es del mismo material que llevan los bidones.

Informan también que tuvieron de utilizar pinzas de bidones para colocarlos en su sitio, y darle con un trapo y disolvente al producto derramado.

El cliente pide una explicación de las medidas preventivas que se van a  tomar.

Adjunto el correo del cliente, como también dos fotos. (Ver en Servicios para objeto de SAP).",,-1,Envase,Inclinacion
